pet_id,species,size_class,age,weight,heart_rate,temperature,spo2,activity_index,steps,activity_ratio_3day,hr_deviation_pct,temp_deviation_c,label,label_name
441,cat,n/a,1.26,3.37,160.3,38.69,97.4,0.998,13,0.887,2.42,-1.31,0,resting
229,cat,n/a,1.38,1.65,219.8,39.18,96.0,1.88,385,1.57,11.46,-0.82,1,active
451,dog,large,5.06,37.95,88.2,38.29,96.3,1.041,14,0.997,-3.19,-1.21,0,resting
475,cat,n/a,4.65,4.91,209.4,39.36,99.5,1.946,531,1.85,10.55,-0.64,1,active
129,dog,giant,2.26,74.98,91.7,41.01,97.4,1.013,21,0.537,26.9,1.51,3,anomaly
269,cat,n/a,7.53,5.1,230.7,39.07,96.1,1.367,522,2.093,35.78,-0.93,1,active
377,cat,n/a,1.0,4.74,239.9,39.12,96.1,1.055,4,0.567,46.73,-0.88,2,stressed
349,cat,n/a,1.35,2.79,201.9,38.55,96.1,0.995,27,1.185,2.2,-1.45,0,resting
466,dog,giant,1.39,73.01,89.1,38.64,98.2,1.95,630,1.845,19.99,-0.86,1,active
77,dog,small,1.73,14.37,163.2,38.39,96.3,1.034,7,0.35,48.93,-1.11,2,stressed
331,cat,n/a,2.78,3.27,211.5,39.18,96.9,1.048,0,1.071,0.72,-0.82,0,resting
192,cat,n/a,2.58,5.61,165.3,38.6,96.7,0.941,40,1.203,4.59,-1.4,0,resting
171,cat,n/a,0.57,6.46,177.8,38.74,95.8,0.992,25,1.026,4.57,-1.26,0,resting
68,dog,small,3.94,11.67,120.6,38.44,98.0,1.041,34,0.884,4.88,-1.06,0,resting
161,dog,giant,1.11,67.01,70.5,38.9,98.2,1.734,564,1.922,3.24,-0.6,1,active
456,dog,large,5.54,45.44,78.1,38.81,87.4,1.077,30,0.395,20.73,-0.69,3,anomaly
40,dog,small,4.42,8.16,113.0,38.94,96.9,1.852,671,1.501,-12.24,-0.56,1,active
173,cat,n/a,9.17,4.6,162.2,38.9,96.6,1.041,14,1.029,-8.24,-1.1,0,resting
297,dog,small,0.44,7.87,170.5,38.39,97.9,1.102,25,0.494,42.64,-1.11,2,stressed
359,cat,n/a,0.86,7.6,206.4,38.69,96.9,1.014,0,1.072,3.2,-1.31,0,resting
408,dog,medium,5.03,16.71,103.0,40.48,98.4,1.101,54,0.274,17.31,0.98,3,anomaly
410,dog,giant,8.75,65.78,68.9,38.34,96.3,1.051,33,0.802,22.34,-1.16,0,resting
127,dog,toy,1.14,4.08,130.4,38.65,97.2,1.058,30,1.148,-9.83,-0.85,0,resting
250,cat,n/a,3.12,2.92,222.3,38.97,97.3,2.037,386,1.699,21.07,-1.03,1,active
379,dog,large,8.64,33.43,52.7,38.78,97.4,1.031,12,0.936,6.08,-0.72,0,resting
201,dog,giant,2.89,56.88,55.1,38.56,97.8,1.032,21,0.943,-16.04,-0.94,0,resting
275,cat,n/a,10.16,4.27,192.8,39.0,97.6,1.073,574,1.581,17.15,-0.7,1,active
363,dog,toy,2.08,1.85,119.9,39.08,97.1,1.665,786,1.46,-12.33,-0.42,1,active
485,cat,n/a,8.81,4.22,237.9,39.05,96.5,1.068,23,0.866,36.72,-0.95,3,anomaly
224,dog,giant,8.79,62.87,69.8,38.87,96.9,0.98,705,1.577,31.64,-0.63,1,active
251,cat,n/a,4.73,2.16,235.0,39.23,95.1,1.053,11,0.181,41.97,-0.77,2,stressed
237,dog,toy,2.03,1.0,134.3,38.85,96.6,1.45,838,1.51,14.96,-0.65,1,active
263,dog,large,0.64,52.74,159.7,38.93,98.3,1.056,10,0.4,112.47,-0.57,2,stressed
60,dog,large,16.11,42.46,88.1,38.63,92.3,1.03,65,0.561,40.17,-0.57,3,anomaly
218,dog,medium,3.34,16.38,94.7,38.73,97.3,1.02,7,0.967,10.07,-0.77,0,resting
362,cat,n/a,5.55,3.2,186.5,38.42,98.1,1.076,0,0.752,5.43,-1.58,0,resting
285,dog,toy,0.15,2.46,128.5,38.44,96.8,0.99,41,1.284,0.74,-1.06,0,resting
484,dog,small,6.67,7.59,93.7,38.24,99.0,1.044,5,1.092,-8.78,-1.26,0,resting
285,dog,toy,0.15,2.46,155.4,38.86,96.0,1.624,492,1.496,21.87,-0.64,1,active
367,dog,giant,1.11,65.58,109.1,38.86,96.9,1.367,734,1.883,56.02,-0.64,1,active
249,dog,toy,10.26,3.77,139.4,38.65,95.9,0.979,18,1.024,1.6,-0.55,0,resting
180,cat,n/a,5.12,1.67,183.6,38.63,98.0,1.019,0,1.102,5.22,-1.37,0,resting
96,dog,medium,8.21,10.59,153.3,39.0,94.9,0.934,2,0.077,84.0,-0.5,2,stressed
172,dog,toy,2.26,2.43,109.9,38.37,96.4,1.035,23,1.333,-3.48,-1.13,0,resting
470,dog,giant,2.66,72.13,91.5,38.71,96.7,1.963,357,1.838,43.57,-0.79,1,active
42,dog,small,1.33,11.28,143.4,38.58,97.4,0.996,24,0.9,12.65,-0.92,0,resting
300,cat,n/a,6.03,3.69,240.9,38.93,95.1,1.036,6,0.371,53.13,-1.07,2,stressed
141,dog,toy,0.51,1.0,142.4,38.47,99.5,2.162,648,1.445,-14.54,-1.03,1,active
343,cat,n/a,0.17,7.88,224.0,39.26,95.2,1.889,597,1.788,14.32,-0.74,1,active
28,cat,n/a,1.15,4.56,193.4,41.34,96.4,1.079,0,0.365,15.63,1.34,3,anomaly
113,cat,n/a,0.71,1.5,211.4,38.9,97.5,1.908,589,1.768,28.17,-1.1,1,active
408,dog,medium,5.03,16.71,108.5,38.79,96.7,1.345,356,1.524,23.6,-0.71,1,active
88,dog,giant,7.12,52.0,140.3,38.67,93.6,1.014,0,0.049,139.63,-0.83,2,stressed
298,dog,large,4.58,35.04,102.7,38.86,97.1,1.432,482,1.061,35.36,-0.64,1,active
194,dog,medium,1.48,21.27,86.9,38.37,96.3,0.997,14,0.973,4.2,-1.13,0,resting
294,dog,medium,3.52,22.56,135.9,38.9,97.1,1.928,802,1.91,52.6,-0.6,1,active
244,dog,large,0.39,27.52,114.5,38.55,96.8,1.518,321,1.464,26.76,-0.95,1,active
357,cat,n/a,9.28,7.08,195.8,39.05,96.4,1.762,550,1.715,14.16,-0.95,1,active
278,dog,medium,1.77,20.04,138.6,38.73,95.4,1.942,527,1.065,34.54,-0.77,1,active
494,dog,medium,3.74,21.28,123.7,38.61,97.0,1.761,600,1.624,31.81,-0.89,1,active
55,cat,n/a,7.26,6.89,246.6,38.97,97.3,1.025,12,0.086,41.72,-1.03,2,stressed
318,dog,giant,0.43,59.53,110.8,38.55,97.8,1.998,517,1.083,43.46,-0.95,1,active
337,cat,n/a,0.31,7.67,178.4,38.72,97.4,1.06,30,1.038,-1.57,-1.28,0,resting
78,dog,toy,6.93,2.93,127.3,38.81,95.6,1.651,426,1.691,-17.36,-0.69,1,active
348,dog,medium,0.51,18.09,152.4,38.71,97.9,0.999,14,0.123,46.94,-0.79,2,stressed
398,dog,small,6.97,5.95,155.0,38.6,94.3,0.922,6,0.365,33.84,-0.9,2,stressed
361,cat,n/a,12.09,3.74,228.1,38.91,97.2,1.043,0,0.683,39.12,-0.79,2,stressed
499,dog,medium,3.13,25.11,145.4,40.21,94.1,1.099,10,0.497,65.85,0.71,3,anomaly
148,dog,giant,0.74,73.35,192.9,38.16,96.0,1.035,0,0.711,146.01,-1.34,3,anomaly
108,cat,n/a,0.44,3.92,201.9,39.14,98.1,1.05,25,0.813,-2.9,-0.86,0,resting
250,cat,n/a,3.12,2.92,178.9,38.91,95.3,1.005,4,1.256,-2.55,-1.09,0,resting
494,dog,medium,3.74,21.28,117.0,38.98,96.1,1.249,662,2.143,24.62,-0.52,1,active
52,dog,giant,0.28,56.31,63.2,38.53,98.3,1.026,9,0.877,-5.17,-0.97,0,resting
394,cat,n/a,1.9,3.77,152.1,38.55,95.9,0.988,14,0.967,-2.77,-1.45,0,resting
234,cat,n/a,18.0,3.5,229.6,39.24,96.9,1.022,7,0.263,45.02,-0.46,2,stressed
75,dog,giant,5.07,76.68,81.8,38.84,96.5,1.584,878,2.222,26.19,-0.66,1,active
397,dog,large,3.96,26.0,85.2,38.41,98.6,1.059,12,1.194,9.02,-1.09,0,resting
398,dog,small,6.97,5.95,145.1,38.35,97.3,1.732,593,1.86,25.31,-1.15,1,active
176,dog,large,1.15,40.25,115.5,38.61,97.3,1.159,466,1.665,29.56,-0.89,1,active
116,dog,toy,18.0,4.12,140.1,40.09,97.2,1.104,24,0.757,10.46,0.89,3,anomaly
404,dog,giant,0.65,60.8,73.1,38.23,97.0,1.042,38,0.776,-4.51,-1.27,0,resting
420,dog,small,11.23,8.69,101.8,38.61,98.0,0.968,15,0.993,2.66,-0.59,0,resting
59,dog,large,0.15,26.99,114.6,39.06,96.8,1.608,490,1.051,30.49,-0.44,1,active
243,dog,medium,0.22,33.55,149.2,40.21,94.5,1.089,15,0.288,59.71,0.71,3,anomaly
305,cat,n/a,6.42,2.6,170.3,38.93,96.4,0.991,24,0.822,1.83,-1.07,0,resting
11,cat,n/a,9.47,4.29,216.0,39.25,98.1,1.455,681,1.255,22.14,-0.75,1,active
460,dog,small,9.92,7.23,85.2,38.5,98.3,0.987,28,1.076,-2.74,-1.0,0,resting
449,cat,n/a,5.7,7.17,180.9,38.59,96.8,0.956,20,0.655,2.65,-1.41,0,resting
360,cat,n/a,1.49,4.97,233.3,39.07,95.4,2.236,437,1.79,38.35,-0.93,1,active
20,cat,n/a,6.97,3.11,215.5,40.93,99.0,1.065,26,0.0,27.13,0.93,3,anomaly
436,dog,toy,1.37,2.87,166.1,38.66,95.6,1.097,38,0.408,12.15,-0.84,2,stressed
76,dog,medium,5.08,21.26,118.8,38.7,97.9,1.591,535,1.778,44.11,-0.8,1,active
192,cat,n/a,2.58,5.61,230.6,39.32,96.4,0.985,0,0.309,45.95,-0.68,2,stressed
402,dog,toy,3.47,1.62,146.5,38.67,97.3,0.992,15,0.431,5.35,-0.83,2,stressed
30,dog,giant,8.1,69.41,166.2,38.82,94.7,1.073,0,0.486,134.8,-0.68,3,anomaly
375,cat,n/a,11.33,2.72,173.1,38.55,97.3,0.968,10,0.945,3.33,-1.15,0,resting
64,dog,small,4.53,9.75,116.3,38.57,96.5,0.997,21,1.095,0.31,-0.93,0,resting
81,cat,n/a,0.26,4.68,250.5,38.89,98.7,1.119,28,0.384,22.5,-1.11,2,stressed
171,cat,n/a,0.57,6.46,173.5,38.76,97.4,1.043,23,0.993,2.05,-1.24,0,resting
200,dog,medium,0.33,19.18,164.1,39.06,97.5,1.975,590,1.356,39.67,-0.44,1,active
316,dog,giant,10.59,69.96,91.0,38.96,98.3,1.701,701,1.805,52.24,-0.24,1,active
332,cat,n/a,3.16,5.47,155.2,38.78,97.2,1.004,23,0.943,-5.35,-1.22,0,resting
498,cat,n/a,2.03,3.41,209.0,38.99,96.7,2.1,521,1.61,20.39,-1.01,1,active
67,cat,n/a,0.68,8.72,194.4,38.84,96.8,1.015,7,1.142,-1.44,-1.16,0,resting
341,cat,n/a,1.18,5.92,177.7,38.68,98.5,0.962,0,1.111,-1.67,-1.32,0,resting
289,cat,n/a,2.63,3.49,224.4,39.27,95.5,1.551,784,1.439,22.9,-0.73,1,active
261,cat,n/a,3.53,3.0,213.2,39.38,94.5,1.358,532,1.174,28.99,-0.62,1,active
286,dog,medium,1.99,16.21,98.5,38.48,97.5,1.041,0,1.247,3.67,-1.02,0,resting
438,dog,giant,0.86,57.39,73.9,38.35,97.0,1.045,21,1.168,-11.48,-1.15,0,resting
271,dog,medium,16.39,18.28,94.2,38.71,98.9,1.237,564,1.508,18.97,-0.49,1,active
411,dog,toy,0.15,3.77,141.1,38.41,96.6,1.546,377,1.962,2.51,-1.09,1,active
365,cat,n/a,0.98,6.03,185.5,38.77,99.2,1.016,29,0.912,-3.27,-1.23,0,resting
228,dog,small,8.27,6.41,89.3,38.59,97.9,1.002,27,0.852,-2.34,-0.91,0,resting
421,dog,small,3.75,7.25,119.3,38.4,97.9,1.054,0,1.206,-4.29,-1.1,0,resting
386,dog,toy,2.87,3.86,114.4,38.77,96.8,1.794,475,2.178,-20.44,-0.73,1,active
238,dog,small,4.23,6.19,125.5,38.67,93.6,1.307,466,1.242,18.22,-0.83,1,active
79,dog,small,4.73,11.9,146.9,38.7,97.1,1.107,26,0.091,38.42,-0.8,2,stressed
487,dog,small,1.25,8.14,106.2,38.72,97.8,0.997,2,1.156,-7.39,-0.78,0,resting
366,dog,large,8.76,37.49,87.3,38.91,96.4,1.751,742,1.492,29.92,-0.59,1,active
12,dog,medium,5.42,24.45,105.9,38.61,96.3,1.015,40,1.074,10.49,-0.89,0,resting
406,cat,n/a,4.93,1.56,208.5,38.94,99.2,1.204,906,1.883,13.46,-1.06,1,active
348,dog,medium,0.51,18.09,154.8,39.92,93.1,1.046,53,0.277,49.19,0.42,3,anomaly
19,dog,medium,16.91,23.01,142.3,38.33,97.1,1.085,15,0.449,58.3,-0.87,2,stressed
164,dog,giant,1.5,60.05,60.6,38.33,98.2,1.008,31,0.908,-4.45,-1.17,0,resting
334,cat,n/a,1.42,4.96,172.0,38.74,98.2,1.043,27,0.907,-1.29,-1.26,0,resting
400,cat,n/a,0.15,5.72,185.5,38.82,96.6,1.018,24,1.305,1.94,-1.18,0,resting
494,dog,medium,3.74,21.28,96.0,38.62,96.4,1.033,33,1.043,2.25,-0.88,0,resting
80,dog,toy,1.65,3.65,146.4,38.94,97.0,1.224,475,1.503,13.71,-0.56,1,active
366,dog,large,8.76,37.49,87.4,38.94,96.2,0.955,479,1.825,30.06,-0.56,1,active
21,dog,large,0.43,41.93,130.6,38.72,95.9,1.805,648,1.818,34.41,-0.78,1,active
342,dog,small,0.59,5.52,134.2,38.28,98.0,1.791,613,1.903,6.47,-1.22,1,active
51,cat,n/a,11.26,2.0,231.2,38.89,97.0,1.027,20,0.349,52.38,-0.81,2,stressed
2,cat,n/a,2.7,6.75,224.8,39.34,98.7,1.033,9,0.554,35.02,-0.66,2,stressed
322,dog,small,0.32,8.05,160.3,38.53,95.5,1.992,422,1.538,12.59,-0.97,1,active
336,cat,n/a,0.15,7.19,230.6,39.49,94.7,1.752,697,2.035,41.4,-0.51,1,active
47,dog,medium,2.22,21.03,119.9,38.85,97.3,1.297,671,1.566,40.97,-0.65,1,active
162,dog,medium,0.15,16.76,178.1,38.58,97.6,1.103,14,0.266,55.72,-0.92,2,stressed
142,dog,large,0.15,36.8,91.7,40.88,94.8,1.031,17,0.49,2.28,1.38,3,anomaly
168,dog,giant,9.31,77.19,47.4,38.56,96.1,0.991,0,1.256,-7.15,-0.94,0,resting
90,dog,medium,1.0,24.26,112.7,38.59,97.7,1.096,31,1.007,-1.07,-0.91,0,resting
2,cat,n/a,2.7,6.75,228.2,38.78,96.9,1.071,15,0.407,37.11,-1.22,2,stressed
53,dog,small,18.0,6.66,99.0,38.64,97.1,0.987,6,1.143,-7.66,-0.56,0,resting
467,dog,toy,6.37,3.95,137.4,38.64,95.2,1.827,717,1.457,-1.35,-0.86,1,active
293,dog,small,6.3,11.13,142.4,38.91,98.7,1.778,465,1.824,40.49,-0.59,1,active
223,dog,medium,1.08,20.83,73.4,38.58,97.7,1.029,33,0.793,-1.35,-0.92,0,resting
16,dog,toy,0.15,1.93,149.4,38.73,97.3,1.412,558,2.078,2.55,-0.77,1,active
408,dog,medium,5.03,16.71,81.4,38.35,98.1,1.035,13,1.161,-7.25,-1.15,0,resting
442,dog,large,0.15,45.78,154.6,38.69,94.4,0.964,24,0.385,82.75,-0.81,2,stressed
474,cat,n/a,0.38,4.22,199.6,38.71,98.9,1.042,9,1.06,5.74,-1.29,0,resting
83,dog,giant,10.38,77.31,62.5,38.66,98.3,1.023,17,0.93,5.12,-0.54,0,resting
481,cat,n/a,0.32,8.24,202.1,38.89,96.4,1.138,688,1.845,1.66,-1.11,1,active
112,dog,small,3.88,6.17,97.5,38.43,98.4,1.046,11,0.989,-4.22,-1.07,0,resting
383,cat,n/a,6.85,6.35,218.9,38.82,98.3,1.46,376,1.584,30.12,-1.18,1,active
35,dog,medium,2.3,11.83,79.2,38.58,97.2,1.015,51,0.904,-12.21,-0.92,0,resting
311,cat,n/a,1.97,6.09,236.5,39.36,97.4,1.012,4,0.396,57.31,-0.64,2,stressed
307,dog,toy,5.15,2.36,142.4,38.54,95.4,0.995,18,0.259,8.99,-0.96,2,stressed
164,dog,giant,1.5,60.05,162.5,38.56,98.4,1.004,15,0.238,156.09,-0.94,2,stressed
120,cat,n/a,3.06,1.5,227.5,41.33,99.2,0.996,35,0.323,34.06,1.33,3,anomaly
276,cat,n/a,5.43,3.95,167.5,38.92,98.6,1.016,0,0.902,-3.69,-1.08,0,resting
352,cat,n/a,1.22,7.01,187.4,38.87,97.5,1.043,42,0.868,2.68,-1.13,0,resting
233,cat,n/a,4.37,4.84,161.3,38.9,95.5,1.068,17,1.167,1.29,-1.1,0,resting
153,cat,n/a,1.05,6.11,231.9,38.76,96.7,1.072,3,0.423,32.2,-1.24,2,stressed
309,cat,n/a,1.27,5.19,212.3,39.01,97.8,1.005,28,1.081,1.31,-0.99,0,resting
329,dog,medium,1.84,12.15,116.0,38.71,98.4,1.802,712,1.451,37.8,-0.79,1,active
419,dog,giant,0.63,74.6,76.1,38.57,97.5,0.991,20,0.868,-3.51,-0.93,0,resting
317,cat,n/a,1.09,5.2,209.4,41.7,94.7,1.052,43,0.576,16.04,1.7,3,anomaly
474,cat,n/a,0.38,4.22,197.6,38.95,97.2,1.509,737,1.299,4.72,-1.05,1,active
183,dog,small,12.66,3.77,105.4,38.26,96.4,1.046,19,1.005,3.65,-0.94,0,resting
307,dog,toy,5.15,2.36,140.7,39.84,97.2,1.103,51,0.86,7.69,0.34,3,anomaly
45,cat,n/a,3.04,5.53,165.4,38.52,96.7,1.045,34,0.985,-0.91,-1.48,0,resting
234,cat,n/a,18.0,3.5,253.2,39.13,97.2,1.049,58,0.465,59.91,-0.57,3,anomaly
425,cat,n/a,4.1,4.7,157.3,39.08,96.3,1.004,3,1.278,-1.56,-0.92,0,resting
292,dog,medium,10.48,17.56,166.0,38.26,99.6,1.069,12,0.58,95.91,-0.94,3,anomaly
360,cat,n/a,1.49,4.97,217.7,39.01,97.7,1.033,13,0.595,29.08,-0.99,2,stressed
496,cat,n/a,5.83,4.3,236.1,39.01,96.4,1.058,20,0.286,43.97,-0.99,2,stressed
454,dog,medium,1.45,10.03,159.2,38.69,96.3,1.068,11,0.123,62.55,-0.81,2,stressed
281,dog,small,0.88,10.43,134.1,38.43,97.7,1.02,12,1.062,3.73,-1.07,0,resting
311,cat,n/a,1.97,6.09,257.6,38.85,95.8,1.057,31,0.105,71.37,-1.15,3,anomaly
279,cat,n/a,1.0,1.5,217.6,38.94,95.7,1.056,1007,1.662,14.07,-1.06,1,active
469,dog,medium,4.91,24.82,142.1,38.68,96.0,2.108,570,1.856,40.34,-0.82,1,active
75,dog,giant,5.07,76.68,69.5,38.57,98.8,1.05,14,0.992,7.18,-0.93,0,resting
205,dog,giant,1.14,84.23,151.5,38.95,95.0,1.043,35,0.121,90.5,-0.55,2,stressed
433,cat,n/a,5.96,4.53,214.4,38.69,87.3,0.923,17,0.694,19.73,-1.31,3,anomaly
134,cat,n/a,3.15,4.97,243.6,39.31,97.1,1.111,0,0.636,42.52,-0.69,2,stressed
369,dog,small,4.46,5.94,140.5,38.73,96.5,1.886,447,1.56,38.19,-0.77,1,active
32,dog,small,7.54,8.19,153.5,38.95,96.5,0.925,16,0.162,37.53,-0.55,2,stressed
352,cat,n/a,1.22,7.01,215.5,39.01,95.8,1.341,868,1.2,18.13,-0.99,1,active
86,dog,giant,0.67,61.77,81.8,38.21,98.0,1.013,13,0.928,7.88,-1.29,0,resting
19,dog,medium,16.91,23.01,133.4,38.92,96.9,1.569,622,1.933,48.39,-0.28,1,active
447,dog,medium,0.3,11.56,104.9,38.72,97.8,1.045,28,0.716,8.74,-0.78,0,resting
310,cat,n/a,0.5,5.89,212.5,39.39,96.0,2.04,582,1.578,15.24,-0.61,1,active
193,dog,large,6.9,26.8,79.8,38.56,97.5,1.068,28,1.083,1.32,-0.94,0,resting
82,dog,large,10.93,37.99,54.6,38.56,97.9,1.01,16,1.422,-1.0,-0.64,0,resting
375,cat,n/a,11.33,2.72,201.5,39.1,97.7,1.677,468,1.603,20.3,-0.6,1,active
62,dog,giant,5.41,63.03,78.7,38.35,96.0,1.001,4,0.832,3.28,-1.15,0,resting
290,dog,toy,2.79,1.0,125.3,38.75,97.3,1.015,12,0.92,-4.45,-0.75,0,resting
415,dog,giant,0.19,57.69,64.2,38.44,97.8,1.022,33,1.052,-16.69,-1.06,0,resting
385,dog,small,1.55,8.11,125.0,38.41,97.9,1.4,648,1.643,18.71,-1.09,1,active
343,cat,n/a,0.17,7.88,193.1,38.99,98.8,1.029,16,1.286,-1.46,-1.01,0,resting
365,cat,n/a,0.98,6.03,236.2,39.02,99.3,1.032,27,0.551,23.16,-0.98,2,stressed
231,dog,small,0.15,1.66,105.0,38.31,97.9,1.045,23,1.194,-2.88,-1.19,0,resting
155,cat,n/a,2.55,8.84,164.2,38.58,97.7,0.969,18,1.145,-4.06,-1.42,0,resting
409,dog,toy,1.37,3.21,167.4,38.38,91.6,1.089,0,0.526,24.81,-1.12,3,anomaly
274,dog,giant,1.82,90.0,152.3,40.58,98.5,1.081,36,0.36,139.61,1.08,3,anomaly
219,dog,toy,4.98,1.65,139.7,38.7,97.8,0.964,40,1.247,4.09,-0.8,0,resting
477,cat,n/a,2.81,7.66,222.6,38.65,85.4,1.04,18,0.593,21.49,-1.35,3,anomaly
277,cat,n/a,7.49,3.25,163.5,38.86,97.3,1.042,6,1.138,-6.63,-1.14,0,resting
125,dog,toy,7.9,2.03,132.1,38.73,97.3,1.925,408,1.679,9.43,-0.77,1,active
155,cat,n/a,2.55,8.84,226.2,39.26,97.3,1.854,434,1.599,32.17,-0.74,1,active
244,dog,large,0.39,27.52,93.1,38.39,97.1,1.051,27,0.873,3.09,-1.11,0,resting
383,cat,n/a,6.85,6.35,178.5,39.08,97.3,1.021,17,1.127,6.12,-0.92,0,resting
131,cat,n/a,0.15,1.5,215.1,39.18,96.6,1.999,789,1.094,20.2,-0.82,1,active
278,dog,medium,1.77,20.04,174.8,38.73,98.9,0.978,26,0.392,69.71,-0.77,2,stressed
310,cat,n/a,0.5,5.89,189.0,38.68,98.1,0.986,30,1.036,2.49,-1.32,0,resting
418,dog,giant,2.46,73.66,76.1,38.5,98.8,1.035,0,0.76,2.71,-1.0,0,resting
281,dog,small,0.88,10.43,140.8,38.3,96.1,0.987,41,1.085,8.93,-1.2,0,resting
249,dog,toy,10.26,3.77,144.6,38.57,96.7,1.031,22,0.404,5.39,-0.63,2,stressed
499,dog,medium,3.13,25.11,97.2,38.61,97.7,1.007,0,1.13,10.85,-0.89,0,resting
82,dog,large,10.93,37.99,78.8,38.64,96.7,1.754,437,1.437,42.95,-0.56,1,active
487,dog,small,1.25,8.14,115.5,38.7,98.1,1.003,7,0.958,0.69,-0.8,0,resting
171,cat,n/a,0.57,6.46,237.4,39.51,96.4,1.693,581,1.197,39.66,-0.49,1,active
329,dog,medium,1.84,12.15,81.3,38.3,98.4,1.05,22,1.161,-3.45,-1.2,0,resting
199,dog,small,2.87,5.2,110.5,38.52,98.1,1.003,20,1.053,-4.82,-0.98,0,resting
135,cat,n/a,3.19,3.62,163.1,38.54,98.0,1.015,28,1.196,-5.34,-1.46,0,resting
387,dog,small,2.32,7.97,92.9,38.59,98.7,1.005,13,0.745,-0.57,-0.91,0,resting
17,dog,small,0.51,7.81,96.7,38.41,97.3,1.048,21,1.038,-6.78,-1.09,0,resting
144,cat,n/a,1.87,2.83,235.5,38.74,94.6,1.049,23,0.419,53.77,-1.26,2,stressed
110,dog,toy,5.03,1.59,132.8,38.49,96.6,1.024,27,1.038,0.01,-1.01,0,resting
131,cat,n/a,0.15,1.5,209.5,41.29,96.5,0.964,19,0.377,17.09,1.29,3,anomaly
148,dog,giant,0.74,73.35,99.6,38.73,98.1,1.731,690,1.902,27.02,-0.77,1,active
419,dog,giant,0.63,74.6,80.0,38.2,96.8,1.074,44,1.273,1.47,-1.3,0,resting
384,dog,large,0.96,50.09,99.0,38.34,99.9,0.956,13,1.023,2.04,-1.16,0,resting
135,cat,n/a,3.19,3.62,232.8,39.13,96.0,1.018,9,0.299,35.13,-0.87,2,stressed
425,cat,n/a,4.1,4.7,162.9,38.75,97.7,0.991,12,0.812,1.96,-1.25,0,resting
13,cat,n/a,0.49,2.81,185.7,39.01,97.2,1.047,24,0.952,7.8,-0.99,0,resting
321,cat,n/a,2.27,4.38,178.8,38.68,97.8,1.008,0,1.259,3.4,-1.32,0,resting
81,cat,n/a,0.26,4.68,237.3,38.92,97.4,1.342,488,1.774,16.05,-1.08,1,active
388,dog,small,8.16,6.41,95.7,38.39,99.0,1.027,17,0.961,-0.5,-1.11,0,resting
409,dog,toy,1.37,3.21,166.9,40.1,93.7,1.076,32,0.723,24.43,0.6,3,anomaly
374,cat,n/a,0.99,4.94,247.5,38.45,95.4,1.044,51,0.456,39.99,-1.55,3,anomaly
348,dog,medium,0.51,18.09,115.3,40.29,97.9,0.976,18,0.437,11.12,0.79,3,anomaly
212,dog,giant,3.66,74.17,148.5,38.87,95.9,1.007,9,0.291,101.96,-0.63,2,stressed
452,dog,large,2.09,49.83,100.4,38.94,96.9,1.742,547,1.726,43.88,-0.56,1,active
81,cat,n/a,0.26,4.68,226.3,39.15,96.0,1.562,562,1.321,10.66,-0.85,1,active
233,cat,n/a,4.37,4.84,214.8,39.28,97.0,2.012,732,1.322,34.89,-0.72,1,active
126,dog,giant,2.39,76.97,90.5,39.06,96.3,1.525,315,1.432,37.81,-0.44,1,active
211,dog,toy,0.49,3.57,137.2,39.01,97.9,1.55,637,1.812,-5.59,-0.49,1,active
52,dog,giant,0.28,56.31,61.9,38.75,96.9,1.003,8,0.681,-7.1,-0.75,0,resting
175,dog,large,1.12,31.18,128.4,38.83,94.3,1.827,595,1.609,47.2,-0.67,1,active
182,dog,giant,3.05,71.09,36.9,38.32,97.0,1.009,0,1.026,-35.85,-1.18,0,resting
91,cat,n/a,3.29,6.09,237.1,38.97,94.1,1.015,32,0.668,44.43,-1.03,2,stressed
124,cat,n/a,1.82,3.57,193.8,41.54,94.6,1.112,25,0.711,14.1,1.54,3,anomaly
403,cat,n/a,17.03,4.4,227.4,40.72,95.9,1.008,25,0.691,16.31,1.02,3,anomaly
323,dog,giant,3.54,51.01,64.4,38.66,96.3,0.984,28,0.993,12.24,-0.84,0,resting
265,cat,n/a,9.45,6.93,206.5,38.86,97.5,1.846,756,1.67,17.95,-1.14,1,active
110,dog,toy,5.03,1.59,130.3,38.71,98.8,1.035,22,0.945,-1.83,-0.79,0,resting
451,dog,large,5.06,37.95,124.5,38.9,95.0,1.703,828,1.705,36.73,-0.6,1,active
306,cat,n/a,1.75,1.5,174.4,38.62,96.9,0.999,17,1.145,-2.37,-1.38,0,resting
223,dog,medium,1.08,20.83,166.6,38.63,96.8,0.968,19,0.319,123.84,-0.87,2,stressed
482,dog,large,3.76,42.58,67.2,38.55,95.0,1.008,15,0.996,-1.94,-0.95,0,resting
297,dog,small,0.44,7.87,141.2,38.85,98.2,1.652,788,2.015,18.2,-0.65,1,active
308,cat,n/a,3.62,3.39,149.9,38.88,96.4,1.012,22,0.746,-5.26,-1.12,0,resting
0,cat,n/a,9.34,5.85,207.9,39.36,97.3,1.648,582,1.477,18.66,-0.64,1,active
73,cat,n/a,7.31,4.12,156.0,40.99,97.3,1.006,11,0.417,8.08,0.99,3,anomaly
343,cat,n/a,0.17,7.88,239.9,38.99,97.9,1.037,0,0.569,22.45,-1.01,3,anomaly
